item_id,user_id,Norm_Rating,user_id_encoded
310370,vergecollection,1.0,3922
204100,76561198009225993,1.0,189
269210,wabbitpls,0.5,3931
246700,Dolfinius,0.0,2075
8980,76561198097888790,1.0,1681
221100,76561198009401635,0.5,190
730,Nicholai98,0.0,2452
218620,Doobuboo,0.0,2078
222880,225544,1.0,32
440,76561198080980732,1.0,1330
252490,9856743GH131,0.5,1867
1250,theo8396,0.5,3868
210770,tgpn,1.0,3844
45760,TheDrShades,0.75,2697
20500,76561198055372428,1.0,672
730,voltixspangeboob,1.0,3929
265630,76561198062558066,0.0,856
242860,dragonlore23,1.0,3093
271590,76561198082704576,1.0,1382
227300,76561198051608753,1.0,601
212070,whitecleaver,0.0,3944
550,LNails,1.0,2342
236390,rkd,1.0,3690
570,76561198069698647,1.0,1038
206440,76561198091164094,1.0,1567
200710,76561197970600478,1.0,94
107100,001000111000111000010,1.0,5
4000,76561198103472735,1.0,1739
550,76561198035168526,0.5,335
369200,76561198054802892,0.5,661
301520,Big_Dyrone,0.25,1941
113400,1944086851,0.5,28
255710,earthminer1,0.0,3110
42680,ecguymer,1.0,3111
346010,76561198054625450,1.0,656
232090,dono1990,0.5,3090
209160,triraquer,0.0,3902
233860,uglypotatolol,0.5,3910
247730,76561198101464908,1.0,1719
416550,76561198084466412,0.5,1439
244930,76561197967723333,1.0,87
282140,ZFEli,1.0,2809
11360,EliteCookies,1.0,2102
222880,PassiveAggressivePancake,1.0,2498
317620,elmattothefatto,1.0,3123
10220,elshelen,0.75,3125
730,ElTioDarc,1.0,2099
247730,cherlovesaliens,0.0,2996
388520,76561198047856001,0.25,535
570,certifiedweabooz,1.0,2984
413150,breakleaf,0.0,2953
227940,EnviroReal,0.75,2112
503300,dinglenips12,1.0,3075
4000,76561198088668608,0.0,1530
440,76561198091815938,0.0,1579
218620,76561198034567618,1.0,329
301480,aumicc,1.0,2893
440,76561198052193514,1.0,615
22320,ethanbro,1.0,3136
34330,TheAlphaTerran,0.0,2691
218620,Ettannis,1.0,2115
550,rascalewez,1.0,3670
12210,76561198079031371,0.25,1284
730,76561198067515806,1.0,972
31290,TKDG,1.0,2661
105600,76561198039199593,1.0,372
214770,76561198133624222,1.0,1809
307880,fjackfair,1.0,3162
730,76561198095458431,0.0,1648
236390,joaodiniz67,0.5,3339
22300,facinorousFabulist,1.0,3147
8870,76561198057735047,1.0,717
221380,Fappymeals,0.5,2128
301520,FatCatJohnny,0.75,2129
304930,LANGA326,1.0,2339
418070,FaZeWeaver,0.5,2123
570,76561198060734387,1.0,800
295110,Avondale71,1.0,1921
423230,76561198045321868,0.0,477
550,76561198023738675,1.0,254
300300,76561198033029557,0.5,319
219640,imactuallymlg,1.0,3297
570,FizzyCal,0.5,2132
22300,Fl3mOn80r,0.5,2133
570,flamerang,1.0,3164
207610,neonmotiontv,0.0,3557
376570,FlavoroftheMonthhh,1.0,2137
730,76561198068114873,1.0,992
251570,76561198028987134,0.25,294
570,76561198040974056,0.0,401
22380,mychubz,0.0,3545
377160,fobbsy,0.0,3170
440,76561198110520529,0.0,1769
730,Forcky,0.5,2138
238460,kungfungus,1.0,3405
235540,76561198090548543,1.0,1558
346900,76561197991899190,0.5,129
227940,thei1020,1.0,3863
346110,Francyum,0.25,2140
209000,The_Pragmatist,1.0,2715
221640,76561198024071345,0.5,256
327220,freedomee,1.0,3175
438690,razarealm,0.0,3673
401920,frankieknuckles,1.0,3173
379720,76561198077799578,0.0,1257
730,76561198134825436,1.0,1814
730,76561198068133166,1.0,995
238170,Frozenicypole,0.0,2146
107410,76561198115944716,0.5,1779
265930,sexyduck128,1.0,3736
292030,76561198043441689,1.0,440
230410,76561198082631501,0.5,1380
271590,76561198032360764,0.5,311
113200,TheRealFurnace,0.5,2705
304930,76561198092084120,1.0,1585
230410,Jellofacey,0.5,2271
570,76561198084234298,0.0,1428
203770,mudgarbs,0.75,3542
730,gtrace,0.0,3234
4920,NewVoxel,1.0,2448
391540,GALVANOMETER,1.0,2150
295110,bhajina,0.0,2923
620,BlahBlooBleeBlahBloo,0.0,1950
289130,gantaknows,1.0,3196
105600,76561198086934889,1.0,1493
107410,76561198030388123,0.0,300
730,Gemini_Tiw,0.5,2161
292030,76561198066298183,1.0,937
47870,76561198039036246,1.0,370
230410,76561198083512264,1.0,1406
275850,MyBasementIsBetterThanYours,0.25,2432
219890,76561198040819276,0.0,396
329010,76561198096816694,0.0,1665
369400,Cameross,0.0,1984
319090,gepaoisanaimbot,0.75,3202
730,1136579070,1.0,12
211420,76561198070585472,0.5,1050
440,GhostedGhost,1.0,2166
201810,76561198059533968,0.0,765
17500,thatguygiberr,0.0,3848
265930,Mitch_brawdogger,1.0,2414
107410,76561198052513392,1.0,620
105600,76561198061102188,1.0,811
403860,marchic,1.0,3476
275850,Mangoboy2k1,0.75,2388
242760,brendenaus2759,1.0,2955
230410,KorosenseiGoD,0.0,2327
218620,goldghost,0.0,3223
221100,Golden_Flame0,0.5,2173
295110,76561198023147569,0.5,252
440,R3N2O,1.0,2537
301520,76561198033544560,0.0,323
209870,Joanfortes,0.5,2279
211400,76561198064945689,1.0,905
427100,4234213234124,1.0,56
269270,andyman646,1.0,2864
440,76561198089811970,0.5,1551
730,hermitcrabman2,1.0,3257
332250,pesterChum,1.0,3627
440,76561198055387794,1.0,673
304930,76561198028173029,0.5,288
292630,niallpls,1.0,3559
40800,76561198092347921,1.0,1591
243870,76561198091467967,1.0,1571
440,GroovyGromp,0.5,2183
243870,76561198072880562,0.0,1123
331200,76561198045402323,0.0,481
339800,76561198046476374,0.5,507
244850,GuffPapp,1.0,2185
230050,gunman0007,1.0,3236
273350,76561198058650367,1.0,747
730,GunnerAvengedSevenfold,1.0,2187
730,76561198042359407,1.0,422
216250,76561198074642074,1.0,1182
105600,tommy11,1.0,3894
359800,booza473,1.0,2946
297810,76561198050174957,0.0,578
333600,BurgerStab,0.5,1970
252490,asnnerd,0.5,2886
227860,76561198047210840,1.0,521
238170,divienne,0.75,3079
34330,76561198049556885,0.5,569
730,76561198134680751,1.0,1813
246620,NIPtoogood,0.5,2441
570,76561198157987157,1.0,1839
255710,Parappatherapperisbest,1.0,2497
730,Packmanman,1.0,2494
265630,76561198032536626,1.0,314
105600,76561198062243753,1.0,841
238960,h-glee,1.0,3237
221100,76561198068811202,0.0,1009
244850,DogHog,0.5,2072
252490,HaZeFaMe,1.0,2191
218230,HeardTangent,1.0,2201
373390,76561198072916829,1.0,1124
250320,heisenbergZue,1.0,3250
323370,ImJustPro,0.0,2235
397100,mlklokodeitanhaem,0.0,3519
437220,thehellerphant,0.0,3862
730,henarky,1.0,3253
8930,76561198084762125,1.0,1449
310380,herio,1.0,3256
1250,drkrise,1.0,3097
239140,76561198069297632,1.0,1028
407840,S35,0.0,2571
216150,76561198084658226,1.0,1445
4560,76561198057784617,1.0,720
730,76561198027925839,1.0,282
730,thisurlisaspah,0.0,3881
311210,76561198042465147,1.0,425
239030,xwang,1.0,3974
8980,76561198087184731,1.0,1495
218230,76561198054147740,1.0,646
212160,76561198064031649,1.0,877
348090,arzardpavlou,1.0,2883
225080,76561198075202352,1.0,1194
224540,76561198098802468,0.5,1693
218620,76561198114151170,0.5,1774
322330,Spooky4me,1.0,2634
24240,kuangbiao,1.0,3402
221100,76561198104700278,1.0,1747
440,Hyghrize,1.0,2223
427730,ERROR_LT,0.5,2094
293010,76561198051878549,1.0,608
243870,76561198088140468,1.0,1517
113200,76561198061357304,0.0,819
113020,jettimon,1.0,3327
730,httpPSGareBADsameASarsenal,1.0,3276
203290,76561198043936220,1.0,449
219740,76561198066371178,1.0,939
1250,lmarcegb,1.0,3445
215470,commander_cong,0.75,3014
440,swinkymalinky,0.0,3827
730,ice32179,1.0,3288
203750,icedragonlord88,1.0,3289
335000,Shaun9112,1.0,2594
204360,76561198056331727,1.0,687
22380,76561198039328471,0.0,374
1250,76561198064876158,1.0,901
227300,IIPaperPlateII,1.0,2226
202970,TheLichQueen,1.0,2700
24960,76561198095337381,1.0,1645
234920,76561198053667228,1.0,638
208090,76561198043474528,0.0,442
346900,76561198028041619,0.5,285
440,IRunWithScissors,1.0,2227
226700,76561198077882964,0.0,1261
285160,76561198093240797,0.0,1605
286160,IzaiahSalter,1.0,2255
207430,Izaiby,0.75,2256
320040,76561198047515235,1.0,530
208090,76561198040946765,0.75,400
295110,76561198058464655,0.5,740
381210,76561198019160833,0.0,239
233250,235269,1.0,34
212160,76561198083658380,1.0,1412
730,jajuny,1.0,3315
219600,fukdat,0.0,3183
412880,76561198136186637,0.25,1815
72850,jimaroonie,1.0,3332
313120,jamesleong,1.0,3317
730,Jampd,1.0,2267
105600,1801010101,0.5,25
570,quickdix,0.5,3659
42960,obamaisblackiswear,1.0,3584
1840,Jaydosity,1.0,2269
409160,76561198008825050,1.0,183
440,jcoon,1.0,3323
208090,hodgo,1.0,3268
65980,76561198074266100,0.5,1164
224260,76561198071867278,0.25,1083
49520,76561198110146481,0.5,1768
304930,jellyj,1.0,3324
208090,Ninjo200,0.5,2459
238370,zimran,0.25,3995
730,76561198072373199,1.0,1101
252490,itzprio,0.5,3310
247080,WinstonChurchill,1.0,2782
292030,76561198072672804,0.5,1112
65930,JimmyCheese,1.0,2277
259080,something_random,1.0,3780
4000,superglab,1.0,3821
200210,Joelthymole,0.0,2280
730,76561198093735220,0.5,1619
238960,icevsfire,1.0,3290
45000,JohnnyTAA,0.5,2281
252490,johnnyup,1.0,3343
304050,jojoPL1987,1.0,3345
570,76561198062206091,0.5,840
273730,best_luck_ever,0.0,2922
259700,Jorbun,0.25,2287
236390,josehobold,1.0,3348
730,76561198076235306,0.0,1219
4000,saltpeanutty,0.5,3715
42910,Jozav,0.0,2292
440,xDarkEdge,0.5,3957
730,76561198082484979,1.0,1372
219150,jules47,0.0,3353
362890,76561198050861063,0.75,593
365590,julez225,1.0,3354
224260,76561197986552181,0.0,123
252490,76561198071041704,1.0,1059
8850,Beiber,0.0,1933
730,HelloProcrastinators,1.0,2204
252490,76561198083898578,0.5,1418
233250,jxwp,0.5,3361
366845,76561198087607110,1.0,1505
226320,OfficialKilx,1.0,2475
730,WoofWofWof,1.0,2786
499540,76561198070629402,0.5,1052
730,ItsDerRey,0.5,2251
208090,76561198091833491,0.5,1580
221100,rtyzen,0.0,3701
730,76561198043787711,0.5,447
440,karma1999,1.0,3367
17460,76561198097790955,1.0,1679
282740,76561198085933402,1.0,1475
255710,Kayan890,1.0,2309
440,kaybeegee,1.0,3369
267940,TakeOffGamer,0.75,2669
252490,76561198053540558,0.5,637
391460,RaveHusky,0.75,2548
252490,kenisdead,1.0,3372
242860,srmenvas,1.0,3800
332800,AtrasFaraby,0.5,1916
333930,DUALIESMLG,1.0,2031
4920,kyleultra128,0.5,3410
570,76561198081437624,1.0,1343
218620,laddougl,1.0,3412
570,dream2506,1.0,3094
440,Kaka1800,1.0,2300
376570,aktiveXkontrol,1.0,2848
236850,dylanthevillan55,1.0,3107
570,76561198079834390,0.5,1308
299740,VividPikselz,1.0,2768
730,76561198083854677,0.5,1416
42700,linuxguy97,0.5,3442
550,killinginter,1.0,3385
255710,249758,0.5,39
730,76561198054746815,0.5,659
244850,kinshu,1.0,3387
265930,leejiajun,1.0,3422
39150,klxh,1.0,3392
99900,97184,0.25,1866
265930,76561198099194434,0.5,1698
730,Knightsy2,0.5,2325
491130,76561198031056726,1.0,305
219830,76561198044598568,1.0,463
292120,76561198086613935,0.25,1485
383870,LataeFrungJ,1.0,2346
383790,KotaKuroGG,1.0,2328
227940,76561198092638474,1.0,1598
206420,76561198062553474,1.0,854
15750,76561198051969075,1.0,612
4000,Nazi-Slayer,0.5,2445
372000,76561198068397506,0.25,1002
8850,wudderpudd,0.0,3955
236430,76561198140978116,0.0,1819
221100,LouisMcQueen,1.0,2373
304930,76561198138193812,0.0,1817
236390,ladysaphera,0.0,3413
24200,lalup,1.0,3415
399430,76561197982079779,0.25,119
297810,laurences2k,0.25,3418
447820,76561198090836955,1.0,1562
242800,76561198084634633,0.0,1443
204100,76561198065038974,1.0,909
4000,76561198075686544,0.5,1210
252490,L3N1SH,1.0,2337
211820,76561198089349493,0.0,1545
113200,LeEddie,1.0,2350
24010,548547248072804,0.75,62
304930,Artorias-,1.0,1911
2570,legendryofawsom,0.0,3426
391540,legomanat,1.0,3428
105600,suctioncuphands,1.0,3817
200210,76561198076908554,0.25,1234
204360,76561198093563764,1.0,1613
730,mattpatterson94,0.5,3485
730,Lexor11037,0.5,2357
570,76561198050693364,1.0,587
210770,getamagoz,0.5,3204
271590,76561198088228692,1.0,1519
202970,7656119806270,1.0,857
252490,76561198040278439,0.5,384
211600,lil_bradsta,0.5,3439
240,LinkSQN,1.0,2363
266150,76561198042853300,0.0,432
440,76561198060972753,1.0,809
242860,loadaimandsnipe,0.5,3446
226700,76561198071780641,1.0,1080
218620,Killmonjara,0.5,2317
107410,TomBlack,0.0,2728
391460,Loresdalla,0.75,2371
346110,llouw1,1.0,3443
222880,0468313256,1.0,7
219640,Lovekin,1.0,2374
221100,76561198067269712,1.0,960
218620,lozenger,0.5,3452
440,76561198080509850,1.0,1322
730,76561198059755685,0.5,772
4000,lucy_cl,1.0,3457
208090,Luftkopf,0.0,2377
38420,76561198047542758,1.0,532
222880,Lunabird,0.0,2378
386360,HoQG,1.0,2211
440,76561198064157523,1.0,879
232090,bryannnn,1.0,2965
730,LynkHD,0.5,2380
241560,76561198035136974,0.25,334
105600,Monsta_,0.5,2417
320300,ltayl1,1.0,3454
4000,kappaccino,0.0,3366
20900,Imnotfromaustraliakids,1.0,2241
252490,macrev,1.0,3461
20,maddogreilly999,1.0,3462
223630,76561197998095312,1.0,148
105600,76561198048022041,1.0,538
252950,76561198080651606,1.0,1326
316010,mahj-,0.75,3468
440,duckmail,1.0,3103
730,76561198045875767,1.0,492
218620,LG2301,1.0,2340
730,76561198066662465,1.0,944
10180,76561198094663041,1.0,1642
319630,marhan,1.0,3477
220,MarucTp,0.0,2393
271290,viniff3,0.0,3926
4570,Master25Oficial,0.5,2394
440,76561198087809390,1.0,1508
243870,matocake,1.0,3484
730,76561198085470909,0.5,1466
295110,554076033,1.0,63
319630,mind_fucked,0.0,3509
274190,MAZZA768,1.0,2383
265930,UltimateAlloy,1.0,2754
304930,76561197965224231,0.5,84
252490,76561198089875992,0.0,1552
2600,76561198026614455,1.0,269
379720,76561198049136422,1.0,563
250900,76561198084307939,1.0,1432
319630,eddygotts,0.0,3113
113200,MeGoring,0.5,2400
208090,tcruisemissile,0.0,3835
261640,thomazlol,0.0,3883
45740,sirasscakes,0.25,3753
306130,Mett6,1.0,2404
270450,pixlflames,0.0,3640
233130,76561198101601949,0.0,1721
730,miguel3939,0.0,3507
42680,2390746539217,1.0,36
218620,MidorimaShiniarou,1.0,2406
730,76561198088402422,1.0,1522
440,shakingthingsup,0.5,3738
730,76561198050812671,0.5,592
231160,76561198039330239,1.0,375
275850,76561198060843008,1.0,806
730,sock1345,0.5,3775
730,mintgreeniceteawithmilk,1.0,3514
346900,crackdatdopamine,1.0,3028
246900,76561198142511076,1.0,1826
32800,76561198016359317,1.0,224
208650,chocpin,1.0,3005
730,08254669696969696969,1.0,8
4000,76561198041992677,0.5,416
73220,Sylveonssssss,1.0,2655
259800,dnnclarke66,1.0,3085
221640,76561198038335264,1.0,361
359050,6592,0.0,64
440,76561198061738634,0.5,826
218620,Obamastar,1.0,2473
241930,76561198097614571,1.0,1677
620,arbiter928,0.5,2877
239220,mortonawsome100,1.0,3524
221100,burningspoke,1.0,2970
204360,76561198043449077,1.0,441
259080,WILDCAT192,1.0,2773
333930,76561198105011167,1.0,1749
4000,76561198065414275,1.0,917
221380,Mr-Sydney,1.0,2420
63380,CDTLEGO,0.5,1975
570,76561198079787848,0.75,1306
221910,connorlynn,1.0,3016
33230,76561198074789497,1.0,1186
105600,DarthVegas,1.0,2044
57900,76561198045090814,1.0,472
570,76561198088606516,1.0,1527
221100,76561198125368693,0.0,1799
244210,76561198074092628,1.0,1160
351290,76561198040264010rr,0.0,383
252950,76561198057755072,1.0,718
209000,equinox97,0.5,3131
730,Mystance,1.0,2435
10090,MysticalMrCool,0.0,2436
72850,nnotzsb,1.0,3571
8870,76561198040305315,0.5,385
730,76561198115750015,0.5,1777
224480,Yerpz123,1.0,2801
440,kandemir,1.0,3364
440,necron7894,1.0,3554
17410,madyellow,1.0,3465
257850,tyrfillich,0.0,3908
730,76561198060719971,0.0,799
232090,xfactor7115,1.0,3968
730,Nerdshred,1.0,2446
313340,Nero203,0.75,2447
234670,76561198057883381,1.0,723
224260,76561198036828583,1.0,349
277430,ninjadust77,1.0,3567
91310,NexusAU,1.0,2451
230410,76561198068968487,0.25,1014
570,lifesavior,1.0,3438
300080,Unice,1.0,2755
218620,duncan_mccoll321,1.0,3105
236110,76561198122531361,1.0,1798
266840,Dracaerys,1.0,2084
221100,76561198019448208,0.0,241
730,NinjaCowboy96,1.0,2456
304930,Eviljarro,0.5,2118
219150,76561198097265236,1.0,1671
226700,NobodyBXII,0.75,2465
250400,76561198087546697,1.0,1503
49520,76561197992755277,1.0,133
325600,76561198103217965,0.75,1732
211420,SomeRandomSociopath,1.0,2624
730,pewpewpewpewpewpewpewpewpew,0.0,3629
372000,76561198060833105,0.75,805
440,TheRealNorthern,1.0,2706
10,76561198058989485,1.0,753
113020,_nUCKK,1.0,2829
313740,NutTheSniper,0.75,2468
12110,76561198069090454,0.5,1020
232090,ToxicLegionaire,1.0,2737
219740,76561198194717606,1.0,1853
391540,76561198035991809,1.0,341
620,76561198081342340,1.0,1341
440,ghostfps98,1.0,3210
730,76561198133640133,0.0,1810
107410,76561198093091281,1.0,1602
7670,76561198078659459,1.0,1272
730,76561198060521929,0.75,797
211820,osuka828,0.5,3600
291550,76561198086051664,1.0,1478
200210,76561198041870879,0.25,410
218620,memeroos,0.0,3495
17520,Pao_Of_War,1.0,2496
730,AnimGaming99,1.0,1901
374320,PABLOVSKI,0.0,2489
220,pac_of_ace,0.0,3607
251990,76561198056876765,0.0,701
8980,paknsave,0.5,3609
440,76561198043660131,0.5,446
440,76561197971725163,1.0,100
210770,76561198069207168,0.0,1025
311210,76561198060351220,0.25,791
212200,76561198029229660,0.0,295
235580,76561198087445940,1.0,1502
42910,Pedil,0.5,2501
205950,76561198054085162,0.75,645
368230,niconicolii,1.0,3561
440,Rebound780,1.0,2553
304930,watchudoin,1.0,3935
321830,76561198073455321,1.0,1143
242700,perox1de,1.0,3625
440,76561198056554213,1.0,692
230410,peter-san,1.0,3628
372000,76561198096782512,0.0,1664
236850,76561198044948113,0.0,471
207230,phillipw12,0.5,3631
35140,phishtanke,1.0,3632
400,Phoenixx3,1.0,2505
211820,76561198056392712,1.0,688
322170,PieInYaaFaceee,1.0,2507
1840,piiggy,0.5,3635
730,76561198073525052,0.5,1146
435880,76561198070509391,0.0,1049
237990,candycornvampirism,1.0,2977
730,76561198041906216,1.0,413
730,pitmania,1.0,3639
220660,spaggethi-senpai,0.0,3784
359550,Pzop,0.5,2531
292240,gimmedepussyplsboss,1.0,3214
344760,gommbamario,1.0,3226
388080,HerpFullOfDerp,1.0,2205
440,imarockerbtw,0.0,3299
204880,76561198068601535,1.0,1008
570,thepolis,1.0,3873
337000,popcornman812,0.0,3647
418070,76561198070476536,1.0,1047
381560,PortHashbrown,0.0,2516
570,smirk_,1.0,3765
252490,kikis17,0.5,3383
263060,76561198052785886,0.5,622
730,76561198116557265,1.0,1781
395180,PowerMetalSquid3212,1.0,2517
321960,76561198086621637,0.0,1486
205350,76561198073297767,0.25,1137
730,reddeadslayer,1.0,3677
359550,PrecisionI,1.0,2520
730,76561198097565503,0.5,1676
22330,PretZalz,1.0,2521
235600,76561198027783576,0.0,281
212500,76561198071845101,1.0,1081
570,rofldogsz,0.5,3693
304930,JPONG1010,1.0,2258
299660,pulseeffect,1.0,3655
418070,76561198067609823,1.0,975
211820,76561198070590567,1.0,1051
218230,seederers,1.0,3729
32350,Qi_Bishop,0.5,2533
17570,QuantaTigra,0.0,2534
203140,76561198061763452,1.0,828
12210,76561198051319354,1.0,600
252490,76561198083143415,1.0,1394
1840,Taffythedudegonnakickyourbutt,1.0,2668
295710,ACE-Name,1.0,1871
34900,eyyrabb1t,1.0,3143
49520,76561198100811093,1.0,1710
440,manofuncle,0.5,3473
570,arcuezon,1.0,2878
221100,76561198054162412,1.0,647
12810,rsm_garlskg,1.0,3698
440,76561198071167700,1.0,1067
8930,RaikoSurik,1.0,2546
218230,Light_Dark,0.5,2359
353370,RAINZFOXX,0.0,2538
203160,76561198037485673,1.0,354
384150,RanbowJankins,1.0,2547
373420,jokerguy350,0.5,3346
253980,76561198067170568,0.5,955
244770,76561198167480162,0.0,1844
338470,ravichop89,0.5,3671
730,Reaper_of_the_winds,1.0,2551
252250,Rebizle,0.5,2552
440,homeboy61911,1.0,3271
4000,76561198092306325,1.0,1589
730,76561198069541689,0.0,1034
263760,76561198056984812,1.0,706
8930,76561198092847310,0.0,1600
322900,76561198008068264,1.0,180
236110,76561198044914131,1.0,469
570,Reyofthedark,1.0,2563
440,rick100,1.0,3685
245170,76561198006153077,1.0,170
314700,Dead_Ninja00,0.25,2051
252490,duckboy1233,1.0,3102
203160,76561198101945718,1.0,1724
400,ZGamingYT,0.0,2810
219150,76561198091369153,1.0,1570
222880,FakerZz,1.0,2127
266430,inw019777,0.5,3304
211500,76561198064895526,1.0,903
243870,76561198093749122,0.75,1621
236850,76561198075166884,1.0,1193
391540,76561198017609172,1.0,229
56400,76561198084645032,1.0,1444
24010,76561198089332194,0.75,1544
220,romakin,0.0,3695
278440,76561198078863833,1.0,1279
4000,shamez195,1.0,3739
207790,76561198065221930,1.0,913
41070,fuckoffandstopsharingmyprofile,0.5,3182
440,ehehmypinylel,1.0,3117
72850,Runeraider,1.0,2569
8930,spanks169,0.0,3787
269050,76561198091250895,1.0,1569
4000,334756875,1.0,51
391540,ryudasteam,1.0,3708
304930,cacador_br,1.0,2975
730,76561198069590255,1.0,1036
317660,76561198075244108,0.25,1197
298110,76561198044023118,0.5,451
433850,fac3bragAxenAdraswucAt5uhucHaCed,1.0,3146
113200,SexyPotata,0.0,2587
440,disturbed_focus,0.0,3078
265610,76561198053671421,0.5,639
388090,Salus,1.0,2578
203770,76561198096133264,1.0,1655
236390,Skepps1,1.0,2608
440,76561198041874601,0.5,411
244850,76561198048989256,1.0,559
440,76561198081092125,1.0,1334
207140,76561198075794347,1.0,1212
730,76561198031488141,0.0,307
236390,76561198038432994,1.0,363
730,Scarface22753,1.0,2583
49520,76561198041784529,1.0,409
730,76561198078003443,0.0,1263
440,DrJohnGG,1.0,2082
330470,raptorsea,0.0,3669
306130,76561198081342521,0.0,1342
327070,76561198054566872,1.0,653
266010,76561198054518293,1.0,651
333930,madfighter44,0.0,3463
236370,-SEVEN-,0.25,2
239660,76561198071057858,0.5,1062
40800,Jac95501,1.0,2260
1250,76561198095997286,1.0,1654
730,Retroatsteam,1.0,2560
236390,Shadowsport,0.0,2590
218620,76561198063184169,0.0,861
440,76561198009992783,1.0,192
304930,NicholasTKalos,0.5,2453
242760,76561197995483380,1.0,140
570,shaniatwainno1fan,1.0,3741
265930,76561198103635105,1.0,1742
72850,76561198059679568,0.0,769
332800,gamingintothefuture,0.0,3194
440,shockYO,1.0,3748
440,KingNosehair,1.0,2319
440,Shooter_man83,1.0,2599
346110,azwray,1.0,2907
730,76561198054605160,0.5,654
8930,dan_u_al,0.0,3044
239030,76561198071041736,1.0,1060
252870,Socktoppet,1.0,2621
440,ggmud,1.0,3205
422970,76561198053730286,1.0,641
221100,flamingnx9,0.0,3165
730,76561198101449768,1.0,1718
440,76561198087279731,1.0,1497
570,76561198107917480,0.5,1763
218620,76561198048072743,0.75,542
245550,robinisamazing,0.5,3692
218620,76561198054622453,0.75,655
440,76561197998718499,0.0,150
299860,sirbobfree_james_leeroy_ii,0.75,3754
62100,2364786499,0.5,35
113420,76561198085879027,0.75,1473
72850,76561198025976606,0.75,264
244930,theoneandonlysketchy,1.0,3870
730,skiddlezizkewl,1.0,3757
570,Skketched,0.5,2610
730,fenrakk4,1.0,3153
282070,skulluxies,1.0,3758
303210,76561198057060736,1.0,707
221020,urahomo,1.0,3913
209000,Asensfinakullar,1.0,1912
221100,gabennnnnnnnnn,0.5,3192
22370,SlipperyPiggy,1.0,2613
730,McSloppy,0.0,2399
359320,76561198037541199,1.0,355
200210,76561198034438267,1.0,328
440,76561198020061745,1.0,245
8870,317733235,1.0,49
50300,smith1912,1.0,3766
44350,CallTheKiller111,1.0,1983
304930,smuji-chan,0.25,3770
252490,Sneaki,1.0,2616
422100,DogTits197,1.0,2073
72850,GetSnitchedOn,0.25,2164
104700,76561198100507019,1.0,1708
730,nobody114514,1.0,3573
221380,76561198192346098,1.0,1850
203770,SoTotallyPro,0.5,2620
233270,DartCrow,1.0,2043
41070,goneckurself,0.0,3227
440,sp8i,1.0,3783
221640,76561198077507817,0.5,1246
221100,76561197963397231,0.25,79
379720,spanduke,0.5,3786
336520,76561198057932055,0.25,725
107410,SpatialWheel14,1.0,2630
255420,noahdj6,1.0,3572
263760,76561197960788238,1.0,75
209160,76561198088785660,0.0,1534
207140,69_420_bl41e_fgt,1.0,67
223710,TustardCart,0.5,2747
4000,soapyshenen,1.0,3774
105600,spooksies,0.5,3795
113020,76561198038486363,0.5,364
440,76561198050689528,0.0,586
257710,76561197975867686,1.0,106
50300,stefchygamer,0.5,3808
570,AlexLoThing,0.0,1885
236390,Striker146,1.0,2641
99900,OzFurStrom,1.0,2488
245170,sumaker947,1.0,3818
224260,76561198093360882,0.5,1610
349700,Styliishgaming,1.0,2645
730,shround,0.5,3749
414190,fleshwounda,1.0,3168
322330,SummertimeFeels,1.0,2647
17410,eiW0Y9he,0.0,3118
105600,SupahYoshiX,0.5,2648
4000,76561198068404749,0.0,1004
303210,76561198169374360,0.5,1845
570,Haydosbra,0.75,2199
231430,SFort,1.0,2572
314160,supermenace,1.0,3822
24240,WoonaShark,1.0,2787
252490,Superside,1.0,2650
268750,pcat7228,1.0,3619
235600,76561198068939671,1.0,1012
250420,76561198051978330,1.0,613
71340,76561198074796419,1.0,1189
365300,DylanOgle2,1.0,2091
230410,76561198068516658,0.5,1006
206500,t25tunes,1.0,3831
218620,76561198062489001,1.0,851
226700,76561198036513236,0.0,345
246620,Taariqamozilla,0.0,2667
211820,76561198049012235,0.25,560
570,76561198063869169,1.0,873
222880,PENGAmurungu,1.0,2490
42910,76561198155446112,1.0,1836
206440,HolaDavesta,1.0,2214
294140,DeEggMeister,0.75,2048
47890,76561198047412991,1.0,526
221100,Lordtoby,1.0,2370
234630,technical_derpiculties,1.0,3837
231060,hauntedblast,0.5,3245
8190,76561198048253002,1.0,546
230410,TeeJayPow,0.5,2677
381210,76561198080243582,0.0,1316
440,telekinesticman,1.0,3840
265120,76561198064939999,1.0,904
730,76561198075329036,1.0,1200
620,76561198036352207,1.0,344
265630,76561198067276748,0.5,961
730,MAXconviction,0.0,2382
228400,thatfiloguy,1.0,3847
570,thatonlynoob,0.5,3849
222880,76561197992498182,1.0,131
218620,76561198064358360,0.75,884
35450,76561198013255974,0.0,210
211420,76561198094194624,0.5,1630
244850,ninjaraiden,1.0,3568
352950,chickenfish4,0.75,2998
369400,MeowSmurf,1.0,2403
244850,76561198045183675,0.5,475
250320,76561198076356585,1.0,1222
15700,1956aa1,0.5,29
218470,the_probster,0.0,3851
496890,LucarioSakaki,0.5,2375
353360,76561198009026821,0.0,186
440,76561198058220261,1.0,735
200510,76561198079366874,1.0,1292
730,76561198065488954,1.0,920
620,jjiioopp,1.0,3337
207140,76561197971402201,1.0,97
225600,76561198068101439,0.0,991
304930,brotherone,0.0,2959
