item_id,user_id,Rating,item_name
221100,LeonardoGames1,1,DayZ
221100,LouisMcQueen,5,DayZ
221100,thewindinthewullos,2,DayZ
221100,76561198054748342,4,DayZ
221100,76561198061297794,5,DayZ
221100,76561198070192466,1,DayZ
221100,DontCareForURL,5,DayZ
221100,76561198067269712,5,DayZ
221100,HaloGummi,4,DayZ
221100,76561198008760866,1,DayZ
221100,76561198067941267,4,DayZ
221100,mygrandsonnathan,1,DayZ
221100,burningspoke,5,DayZ
221100,76561198064162552,1,DayZ
221100,PenguinsOP,1,DayZ
221100,MrPresident1401,1,DayZ
221100,76561198125368693,1,DayZ
221100,MrSlothe,4,DayZ
221100,76561198080697574,3,DayZ
221100,76561198097082352,1,DayZ
221100,76561198012397577,1,DayZ
221100,76561198023475537,5,DayZ
221100,76561198019448208,1,DayZ
221100,Fretality,2,DayZ
221100,76561197998568725,1,DayZ
221100,novarogue,5,DayZ
221100,sneigg,5,DayZ
221100,76561198036537566,5,DayZ
221100,cheong0123,2,DayZ
221100,abcdefghijklmnopqrstuvwxyzyes,1,DayZ
221100,grommet,2,DayZ
221100,76561198043932615,5,DayZ
221100,qqmp,1,DayZ
221100,76561198054162412,5,DayZ
221100,76561198089793989,1,DayZ
221100,sbenji,4,DayZ
221100,jp4556,5,DayZ
221100,76561198096600230,1,DayZ
221100,SEFIATTI,4,DayZ
221100,76561198048080920,5,DayZ
221100,flamingnx9,1,DayZ
221100,oddso,3,DayZ
221100,gabennnnnnnnnn,3,DayZ
221100,Niggerhiiiger,3,DayZ
221100,rtd98,5,DayZ
221100,76561197963397231,2,DayZ
221100,76561198022808464,5,DayZ
221100,T1TanZ,4,DayZ
221100,Lordtoby,5,DayZ
221100,76561198088129281,5,DayZ
221100,aussiepommy,1,DayZ
221100,TheFazza,5,DayZ
221100,76561198063084649,5,DayZ
221100,tinkybellguy,3,DayZ
221100,fabriloler,3,DayZ
221100,ToxicK-9,5,DayZ
221100,76561198045657223,1,DayZ
221100,Jewele485,5,DayZ
221100,76561198065433273,1,DayZ
221100,Vanillabun,5,DayZ
221100,76561198053081936,1,DayZ
221100,benoz11,3,DayZ
221100,Quadriladder,4,DayZ
221100,76561198092342174,1,DayZ
221100,cubeofhearts,5,DayZ
221100,76561198098861847,4,DayZ
221100,76561198082886447,1,DayZ
221100,76561198057814273,4,DayZ
221100,DrugOBear,1,DayZ
221100,76561197979745311,5,DayZ
221100,76561197989699885,5,DayZ
221100,76561197990498142,1,DayZ
221100,dhon_,5,DayZ
221100,Cosilan,5,DayZ
221100,76561197998960814,5,DayZ
221100,76561198001115538,4,DayZ
221100,marunelgales,5,DayZ
221100,76561198004166916,3,DayZ
221100,NinjaJamaicano,5,DayZ
221100,76561198013535175,5,DayZ
221100,Kingmoo107,5,DayZ
221100,76561198016665024,5,DayZ
221100,76561198017275546,3,DayZ
221100,alexbowersau,1,DayZ
221100,N8A,5,DayZ
221100,76561198019653657,5,DayZ
221100,Welshy_01,1,DayZ
221100,jashenfa,5,DayZ
221100,khaye9,5,DayZ
221100,accountremovedbycyberpolice,3,DayZ
221100,76561198027941351,3,DayZ
221100,davyboy117,5,DayZ
221100,newhollandarmy,1,DayZ
221100,76561198036492732,5,DayZ
221100,76561198041134831,1,DayZ
221100,Gaarashuffles,5,DayZ
221100,76561198041865057,3,DayZ
221100,76561198042121023,5,DayZ
221100,kensaiD2591,5,DayZ
221100,DonnyTheDealer,2,DayZ
221100,76561198043175946,5,DayZ
221100,76561198043818962,5,DayZ
221100,76561198045070923,5,DayZ
221100,76561198045316180,2,DayZ
221100,90s_cars,5,DayZ
221100,76561198048746179,5,DayZ
221100,76561198049130969,1,DayZ
221100,76561198049685127,3,DayZ
221100,TheMidgetNinja,3,DayZ
221100,bhSBM,5,DayZ
221100,76561198049966344,3,DayZ
221100,76561198051428232,1,DayZ
221100,getthepoint,5,DayZ
221100,TheRainOnAGrave,1,DayZ
221100,myszkov,5,DayZ
221100,killerhound53,5,DayZ
221100,sulide,5,DayZ
221100,joeyv101,5,DayZ
221100,76561198055291139,1,DayZ
221100,memedreamteam,5,DayZ
221100,captainploot,5,DayZ
221100,76561198060860653,5,DayZ
221100,76561198061508137,2,DayZ
221100,ufas69,5,DayZ
221100,76561198062095122,5,DayZ
221100,76561198062303328,5,DayZ
221100,76561198062491327,4,DayZ
221100,76561198062577073,5,DayZ
221100,76561198063061462,1,DayZ
221100,UbisoftIsBadOnPC,1,DayZ
221100,yemumluvr911,2,DayZ
221100,76561198065054037,1,DayZ
221100,76561198065338189,1,DayZ
221100,76561198065392001,5,DayZ
221100,son113,5,DayZ
221100,SwaRIsLoveSwarIsLife,1,DayZ
221100,76561198066986281,4,DayZ
221100,EdgyAllenPoe,1,DayZ
221100,76561198068236546,5,DayZ
221100,76561198068500978,3,DayZ
221100,76561198068647197,1,DayZ
221100,76561198069014271,1,DayZ
221100,76561198069250086,5,DayZ
221100,theserarepierogidoe,5,DayZ
221100,oceanbleu,5,DayZ
221100,_Craft,5,DayZ
221100,76561198071453688,5,DayZ
221100,76561198073631877,1,DayZ
221100,76561198075756890,5,DayZ
221100,epicscoutfan,5,DayZ
221100,76561198077187420,5,DayZ
221100,dannydelvo,5,DayZ
221100,rushyy,5,DayZ
221100,76561198078337647,1,DayZ
221100,76561198078535339,5,DayZ
221100,76561198078799569,5,DayZ
221100,76561198078925993,1,DayZ
221100,76561198079018216,3,DayZ
221100,76561198079345697,5,DayZ
221100,dratini147,3,DayZ
221100,76561198080319899,1,DayZ
221100,keyloom,5,DayZ
221100,76561198081164032,3,DayZ
221100,ArekkusuRaku,5,DayZ
221100,76561198082278443,3,DayZ
221100,76561198082295026,3,DayZ
221100,76561198082462406,5,DayZ
221100,76561198083486648,5,DayZ
221100,76561198083585894,2,DayZ
221100,AznNghi,3,DayZ
221100,ShahryarFaraji,5,DayZ
221100,51134243,1,DayZ
221100,TombRaider102,1,DayZ
221100,drcpod,5,DayZ
221100,DS44205,3,DayZ
221100,TTaka,3,DayZ
221100,76561198091895259,2,DayZ
221100,thomasbolch,5,DayZ
221100,76561198095426279,1,DayZ
221100,76561198095947504,5,DayZ
221100,yallajadleal,5,DayZ
221100,marcusd101,5,DayZ
221100,76561198100835265,5,DayZ
221100,FuzzSlam,4,DayZ
221100,76561198106003419,1,DayZ
221100,76561198107121855,5,DayZ
221100,76561198107703934,5,DayZ
221100,JhayellTrol,2,DayZ
221100,zombieman182,1,DayZ
221100,76561198122904623,5,DayZ
221100,76561198126640317,5,DayZ
221100,76561198043458582,5,DayZ
221100,aaropro,5,DayZ
221100,76561198074291619,1,DayZ
221100,bruhbruhxd,1,DayZ
221100,76561198046912445,1,DayZ
221100,76561198052512374,3,DayZ
221100,leoguibrito,5,DayZ
221100,LionBrito,5,DayZ
221100,EpicRobots,1,DayZ
221100,76561198080821101,3,DayZ
221100,smNTC,1,DayZ
221100,76561198055096033,4,DayZ
221100,ZeryxAFKAccount,1,DayZ
221100,76561198033472736,5,DayZ
221100,AceTaco,1,DayZ
221100,76561198098482126,2,DayZ
221100,76561198068666800,1,DayZ
221100,iamericcartman,2,DayZ
221100,Chri-SEX-iled,4,DayZ
221100,ImTheSloth,1,DayZ
221100,doogi,5,DayZ
221100,FireHalo,3,DayZ
221100,eggheads,2,DayZ
221100,fakesmg4,5,DayZ
221100,demoban,5,DayZ
221100,350241,4,DayZ
221100,76561198228934824,5,DayZ
221100,76561198068160202,3,DayZ
221100,SzechuanB,1,DayZ
221100,kr0akey,5,DayZ
221100,lchammer,5,DayZ
221100,76561198015848819,4,DayZ
221100,ArmenianJunkie,5,DayZ
221100,76561198101492787,5,DayZ
221100,MartiniPie,5,DayZ
221100,NationalProtocol,1,DayZ
221100,noizypuppy,5,DayZ
221100,orbwalker,1,DayZ
221100,F22Flipside,3,DayZ
221100,impurepaladin,1,DayZ
221100,Skyver_,4,DayZ
221100,76561198062125305,1,DayZ
221100,alexmr19,1,DayZ
221100,treB-L,1,DayZ
221100,76561198099295859,3,DayZ
221100,tangello1,5,DayZ
221100,Smeegan,5,DayZ
221100,76561198125983083,5,DayZ
221100,76561198030777156,5,DayZ
221100,Yadelsxo,5,DayZ
221100,zharques,5,DayZ
221100,76561198062516378,5,DayZ
221100,xxxextremenoobxxx,3,DayZ
221100,76561198031799016,5,DayZ
221100,bugppptly,5,DayZ
221100,76561198075628702,4,DayZ
221100,76561198081117752,1,DayZ
221100,76561198073078642,1,DayZ
221100,76561198091518774,1,DayZ
221100,76561198079994904,3,DayZ
221100,76561198064894873,5,DayZ
221100,deadawesome,1,DayZ
221100,76561198103472735,5,DayZ
221100,Fregus,5,DayZ
221100,76561198038676500,5,DayZ
221100,76561198088668608,3,DayZ
221100,facinorousFabulist,1,DayZ
221100,neonmotiontv,5,DayZ
221100,76561198023147569,3,DayZ
221100,turbogranny,1,DayZ
221100,commander_cong,1,DayZ
221100,76561198078610122,5,DayZ
221100,76561198134496163,5,DayZ
221100,76561198092403662,4,DayZ
221100,76561198061057790,5,DayZ
221100,1889999999999999,1,DayZ
221100,Lukkee,5,DayZ
221100,Imnotfromaustraliakids,4,DayZ
221100,Mastermind1998,3,DayZ
221100,markereiei,5,DayZ
221100,76561198025989885,1,DayZ
221100,76561198057755072,5,DayZ
221100,76561198148674853,3,DayZ
221100,omnikek,1,DayZ
221100,76561198075333118,1,DayZ
221100,76561198092220958,1,DayZ
221100,Podrigo,1,DayZ
221100,76561198080600208,1,DayZ
221100,76561198078840415,5,DayZ
221100,Stormcaller,3,DayZ
221100,squibblyboop,1,DayZ
221100,TheCrimsonRed,5,DayZ
221100,-SEVEN-,3,DayZ
221100,76561198075034526,4,DayZ
221100,76561198089439191,5,DayZ
221100,76561198036513236,5,DayZ
221100,taptaptappy86,5,DayZ
221100,76561198049868108,2,DayZ
221100,76561198090511110,5,DayZ
221100,FeelMyBeard,3,DayZ
221100,76561198062282416,1,DayZ
221100,obscenedagger,1,DayZ
221100,d3r3q2e23,5,DayZ
221100,toyevo,5,DayZ
221100,76561198004173845,5,DayZ
221100,76561198005708745,5,DayZ
221100,76561198012074959,5,DayZ
221100,spath21,5,DayZ
221100,76561198031013164,5,DayZ
221100,76561198041273786,1,DayZ
221100,76561198049458838,1,DayZ
221100,76561198054350316,5,DayZ
221100,7eyebnbi3,5,DayZ
221100,76561198054997013,5,DayZ
221100,lachlantatton,5,DayZ
221100,76561198059272455,1,DayZ
221100,ShanShanthePanMan,5,DayZ
221100,76561198061414894,5,DayZ
221100,76561198063642749,5,DayZ
221100,76561198064993012,1,DayZ
221100,bkjk,1,DayZ
221100,76561198066130445,5,DayZ
221100,bail420,5,DayZ
221100,revickz,5,DayZ
221100,PussySlaya69420,5,DayZ
221100,76561198070475435,5,DayZ
221100,MentalGentlemen56,4,DayZ
221100,76561198079206319,5,DayZ
221100,IvanBaboosa,1,DayZ
221100,OfficialBlanc,3,DayZ
221100,matodekris123,5,DayZ
221100,Bafonsuu,5,DayZ
221100,whatsnot,5,DayZ
221100,76561198093557146,3,DayZ
221100,76561198094024364,4,DayZ
221100,MrInward,3,DayZ
221100,76561198108557897,3,DayZ
221100,76561198109102495,5,DayZ
221100,L4M1NAS,5,DayZ
221100,76561198049614185,5,DayZ
221100,cosmicguy22,1,DayZ
221100,76561198073799272,5,DayZ
221100,GREENMAN41,5,DayZ
221100,jdrocks,5,DayZ
221100,76561198002151678,5,DayZ
221100,shikane,5,DayZ
221100,smokeaconeorfuckoff,5,DayZ
221100,76561198086431129,5,DayZ
221100,UnaSim,1,DayZ
221100,SavviSYD,5,DayZ
221100,FakMuther1234,5,DayZ
221100,095732,5,DayZ
221100,a4nic8er,5,DayZ
221100,76561198035136096,3,DayZ
221100,williamborowiak,3,DayZ
221100,kharr999,1,DayZ
221100,76561198081300684,1,DayZ
221100,76561198083376561,5,DayZ
221100,macthulu,1,DayZ
221100,76561198088745442,5,DayZ
221100,210519992016,1,DayZ
221100,76561198045767413,1,DayZ
221100,76561198091127623,3,DayZ
221100,Steamified,1,DayZ
221100,crapmingo,1,DayZ
221100,76561198120526129,3,DayZ
221100,birdpleb,5,DayZ
221100,76561198026332069,5,DayZ
221100,guess-ill-see-you-in-hell,5,DayZ
221100,76561198050553497,3,DayZ
221100,76561198066754925,5,DayZ
221100,76561198010616979,1,DayZ
221100,76561198095458431,5,DayZ
221100,76561198093624679,5,DayZ
221100,Seedserino,5,DayZ
221100,larraslavin,1,DayZ
221100,MadameMcThunder,1,DayZ
221100,ZakGod09,5,DayZ
221100,POISON_OAK,5,DayZ
221100,trueguess100,3,DayZ
221100,satoshi-uram,1,DayZ
221100,76561198069746097,5,DayZ
221100,mmati07,5,DayZ
221100,76561198059607160,5,DayZ
221100,Shufflerpwn,1,DayZ
221100,CocklesnCream,5,DayZ
221100,benmurph,1,DayZ
221100,76561198019660305,3,DayZ
221100,76561198027160565,5,DayZ
221100,76561198028111832,1,DayZ
221100,blazeworker,5,DayZ
221100,76561198032892191,5,DayZ
221100,76561198040079026,5,DayZ
221100,I_Is_Spider,4,DayZ
221100,randomnumbers217,1,DayZ
221100,Schlongbergsachs,4,DayZ
221100,jamestheboss55,1,DayZ
221100,SteamSpotty,1,DayZ
221100,76561198054291187,5,DayZ
221100,harleyjw,5,DayZ
221100,SydneyKerley,5,DayZ
221100,76561198056519262,1,DayZ
221100,76561198057058249,1,DayZ
221100,mass232,3,DayZ
221100,Tessellate,5,DayZ
221100,76561198063895046,3,DayZ
221100,76561198067711740,5,DayZ
221100,tmailler,4,DayZ
221100,jackodave,3,DayZ
221100,ips3,5,DayZ
221100,smaltninja,5,DayZ
221100,76561198074433040,5,DayZ
221100,76561198078073381,5,DayZ
221100,76561198083163238,1,DayZ
221100,vacteamonthecase,1,DayZ
221100,76561198090520544,1,DayZ
221100,KTP619,5,DayZ
221100,pixeltom,5,DayZ
221100,ProLove,5,DayZ
221100,ryukahtk,1,DayZ
221100,superduperjack,5,DayZ
221100,76561198080494889,5,DayZ
221100,76561198070943489,3,DayZ
221100,76561198042163355,5,DayZ
221100,GuruHumdyMumdy,4,DayZ
221100,76561197991827492,5,DayZ
221100,gongpha,2,DayZ
221100,Lemonjtr,5,DayZ
221100,leva49,5,DayZ
221100,Raemond,1,DayZ
221100,76561198065681169,5,DayZ
221100,76561198064702734,3,DayZ
221100,76561198094106185,5,DayZ
221100,bhim_a_saurus,5,DayZ
221100,76561198094695756,5,DayZ
221100,Strikeria,1,DayZ
221100,B4BY,1,DayZ
221100,76561198061045044,5,DayZ
221100,rudetube,5,DayZ
221100,76561198106988051,3,DayZ
221100,Egonegro,5,DayZ
221100,marhan,1,DayZ
221100,totallynotsianide,5,DayZ
221100,pacocafoda,1,DayZ
221100,empiregames,5,DayZ
221100,76561198063818739,3,DayZ
221100,TheOneAndOnlyVinylScratch,1,DayZ
221100,Ugh-ZanV,3,DayZ
221100,76561197986678875,4,DayZ
221100,randymustache,1,DayZ
221100,getrichordieapleb,5,DayZ
221100,76561198034857562,5,DayZ
221100,76561198048930835,1,DayZ
221100,76561198057592648,1,DayZ
221100,76561198061904130,5,DayZ
221100,chapolinchgamer,5,DayZ
221100,76561198070400539,1,DayZ
221100,76561198074894911,1,DayZ
221100,DontYuLuvAnimu,5,DayZ
221100,76561198060510583,3,DayZ
221100,Device600,3,DayZ
221100,76561198042022468,3,DayZ
221100,76561198060005945,2,DayZ
221100,HailAmeixing,1,DayZ
221100,budniak1,5,DayZ
221100,76561198096921300,1,DayZ
221100,01189958889189157253,5,DayZ
221100,76561198073916938,1,DayZ
221100,76561198092511029,3,DayZ
221100,wes132,1,DayZ
221100,mikolet,5,DayZ
221100,76561198024484835,5,DayZ
221100,-Beave-,1,DayZ
221100,76561198037160160,4,DayZ
221100,76561198049343162,5,DayZ
221100,Hawkez,1,DayZ
221100,HazardousRusty,1,DayZ
221100,76561198062988175,5,DayZ
221100,BloodyJonesyM8,5,DayZ
221100,nickyz,4,DayZ
221100,jakemhill,3,DayZ
221100,mochajung,1,DayZ
221100,76561198064563804,5,DayZ
221100,76561198078524205,3,DayZ
221100,thermo456,5,DayZ
221100,76561198016761283,5,DayZ
221100,76561198023374983,5,DayZ
221100,76561198047491592,1,DayZ
221100,76561198084637466,5,DayZ
221100,Skye04,1,DayZ
221100,76561198094673961,5,DayZ
221100,76561198068086235,5,DayZ
221100,aligindahousebabykosha,5,DayZ
221100,maaatzbr,5,DayZ
221100,eyrie43,1,DayZ
221100,76561198069492897,1,DayZ
221100,76561197993494697,1,DayZ
221100,zimran,5,DayZ
221100,RaveHusky,1,DayZ
221100,76561198107272363,4,DayZ
221100,76561198030350231,5,DayZ
221100,moowaffles,4,DayZ
221100,_alien,5,DayZ
221100,76561198110404008,1,DayZ
221100,FDAOP,5,DayZ
221100,76561198083522714,3,DayZ
221100,aywotchadoin,5,DayZ
221100,76561198086139632,5,DayZ
221100,76561198085125302,1,DayZ
221100,daboiz,4,DayZ
221100,fraterNZ,1,DayZ
221100,76561198050497367,4,DayZ
221100,GalaxyExcalibur,5,DayZ
221100,jamesreesonswingspanis6ft,3,DayZ
221100,MCportal1YT,1,DayZ
221100,76561198058535930,4,DayZ
221100,leeooel123456,5,DayZ
221100,farsel,5,DayZ
221100,Xerelies,3,DayZ
221100,adamdacheeseburger139146,5,DayZ
221100,aceshot5,1,DayZ
221100,SMIGDEEK,5,DayZ
221100,76561198071684592,5,DayZ
331470,KanadeTheNeko,5,Everlasting Summer
331470,boazegevski,5,Everlasting Summer
331470,lasking2534,3,Everlasting Summer
331470,survivormaster,5,Everlasting Summer
331470,76561198066357246,5,Everlasting Summer
331470,jerejosh2,4,Everlasting Summer
331470,76561198078313841,5,Everlasting Summer
331470,76561198066130577,5,Everlasting Summer
331470,warung,5,Everlasting Summer
331470,76561198086988105,5,Everlasting Summer
331470,76561198013432172,5,Everlasting Summer
331470,Winkster,2,Everlasting Summer
331470,76561198058927850,5,Everlasting Summer
331470,amarethepegasus,5,Everlasting Summer
331470,marcotc_,5,Everlasting Summer
331470,76561198045402323,5,Everlasting Summer
331470,76561198103570968,5,Everlasting Summer
331470,partycatsjr,3,Everlasting Summer
331470,76561198079324266,2,Everlasting Summer
323370,Leaf_Light_Moscow,5,TERA
323370,76561198060072424,5,TERA
323370,blTaaaa,5,TERA
323370,76561198078242573,5,TERA
323370,76561198063510182,5,TERA
323370,ImJustPro,1,TERA
323370,sadbadvlad,5,TERA
323370,StarchyBoy,5,TERA
323370,Qwazil,3,TERA
323370,76561198091901556,1,TERA
323370,Pjbear99,3,TERA
323370,76561198047307338,5,TERA
323370,cwizpeh,5,TERA
323370,dkdakter,5,TERA
323370,76561198072473008,5,TERA
323370,76561198079345306,5,TERA
323370,76561198079982333,5,TERA
323370,76561198083163238,5,TERA
323370,76561198085183415,5,TERA
323370,76561198086876483,5,TERA
323370,76561198107123149,5,TERA
323370,76561198131055980,3,TERA
323370,76561198078670623,5,TERA
323370,GREENMAN41,5,TERA
323370,76561198066842598,5,TERA
323370,KO10,5,TERA
323370,83837474,5,TERA
323370,gjgfuj,5,TERA
323370,76561198059654080,5,TERA
323370,76561198009198597,3,TERA
323370,76561198026058177,1,TERA
323370,tadlicated,5,TERA
323370,76561198071631039,1,TERA
323370,76561198071264983,3,TERA
323370,DarkPulse_ChCh,3,TERA
323370,76561198029771387,5,TERA
323370,76561198064526566,3,TERA
323370,SuperVegito45,5,TERA
323370,76561198054748198,5,TERA
323370,13305678912,5,TERA
323370,76561198042756236,5,TERA
323370,76561198015157743,5,TERA
323370,PandaCommandaa,5,TERA
323370,76561198060743985,5,TERA
323370,76561198067072616,3,TERA
323370,mestoneheart,5,TERA
323370,mavros88,5,TERA
323370,76561198155122205,5,TERA
323370,TheElmoDrop,3,TERA
12210,76561198054540475,1,Grand Theft Auto IV
12210,76561198082179266,2,Grand Theft Auto IV
12210,76561198195478589,3,Grand Theft Auto IV
12210,xXCOOK1EMANXx,3,Grand Theft Auto IV
12210,kanarya08,3,Grand Theft Auto IV
12210,cazaman11,5,Grand Theft Auto IV
12210,jacej3,5,Grand Theft Auto IV
12210,Duskems,5,Grand Theft Auto IV
12210,76561198080382782,5,Grand Theft Auto IV
12210,Gab2468,3,Grand Theft Auto IV
12210,76561198082095798,3,Grand Theft Auto IV
12210,76561198089991627,1,Grand Theft Auto IV
12210,76561198079031371,2,Grand Theft Auto IV
12210,76561198060473341,5,Grand Theft Auto IV
12210,76561198057584192,1,Grand Theft Auto IV
12210,Occy,5,Grand Theft Auto IV
12210,76561198051319354,5,Grand Theft Auto IV
12210,xIIxGhost,4,Grand Theft Auto IV
12210,goosmurf,1,Grand Theft Auto IV
12210,morebaconstrips,5,Grand Theft Auto IV
12210,76561198018885388,1,Grand Theft Auto IV
12210,nuddebeee,3,Grand Theft Auto IV
12210,Cpt_Nosirrah,1,Grand Theft Auto IV
12210,willietrombone,5,Grand Theft Auto IV
12210,kaitokung,4,Grand Theft Auto IV
12210,hashtagkanatube,2,Grand Theft Auto IV
12210,76561198090406732,1,Grand Theft Auto IV
12210,76561198103931743,1,Grand Theft Auto IV
12210,lol_ursuchanoob,5,Grand Theft Auto IV
12210,nammienoodles,1,Grand Theft Auto IV
12210,jaz1357,5,Grand Theft Auto IV
12210,Bluewolf279,5,Grand Theft Auto IV
12210,76561197965208032,5,Grand Theft Auto IV
12210,HyperJGaming,5,Grand Theft Auto IV
12210,nabady,1,Grand Theft Auto IV
12210,EverythingSpot,1,Grand Theft Auto IV
12210,654986416581986168165,1,Grand Theft Auto IV
12210,brimmers,5,Grand Theft Auto IV
12210,jordanwech111,5,Grand Theft Auto IV
12210,76561198084930628,5,Grand Theft Auto IV
12210,76561198082101754,5,Grand Theft Auto IV
12210,76561198035168526,5,Grand Theft Auto IV
12210,AwesomeElmo,1,Grand Theft Auto IV
12210,76561198048348337,5,Grand Theft Auto IV
12210,lifeisagamble,5,Grand Theft Auto IV
12210,asnnerd,3,Grand Theft Auto IV
12210,76561198158094975,1,Grand Theft Auto IV
12210,Papanoida,1,Grand Theft Auto IV
12210,76561198078389003,3,Grand Theft Auto IV
12210,76561197968314999,3,Grand Theft Auto IV
12210,76561197976763710,5,Grand Theft Auto IV
12210,islam_hemel,1,Grand Theft Auto IV
12210,TheYiyant,5,Grand Theft Auto IV
12210,76561198073958869,3,Grand Theft Auto IV
12210,76561198019660305,3,Grand Theft Auto IV
12210,76561198057612284,5,Grand Theft Auto IV
12210,76561198059927915,1,Grand Theft Auto IV
12210,76561198081814772,5,Grand Theft Auto IV
12210,76561198107034938,5,Grand Theft Auto IV
12210,SwinburnCyphenMisslemike,5,Grand Theft Auto IV
12210,76561198088838638,1,Grand Theft Auto IV
12210,Draydian,1,Grand Theft Auto IV
12210,Ninjachiicken,4,Grand Theft Auto IV
12210,TheRealFurnace,5,Grand Theft Auto IV
12210,lellol,1,Grand Theft Auto IV
12210,76561198084453177,4,Grand Theft Auto IV
12210,76561198022559040,4,Grand Theft Auto IV
12210,dalash,4,Grand Theft Auto IV
12210,76561198087216220,3,Grand Theft Auto IV
12210,Mlg_Rekt_M9,4,Grand Theft Auto IV
12210,76561198099278832,4,Grand Theft Auto IV
12210,76561198088932660,5,Grand Theft Auto IV
12210,76561198036784635,5,Grand Theft Auto IV
12210,dethonador,5,Grand Theft Auto IV
12210,6935,1,Grand Theft Auto IV
12210,76561198084743472,5,Grand Theft Auto IV
12210,76561198086933353,4,Grand Theft Auto IV
12210,76561198096002072,5,Grand Theft Auto IV
12210,thegentlemanjoker,3,Grand Theft Auto IV
12210,resinlipbongface,5,Grand Theft Auto IV
12210,76561198029675856,5,Grand Theft Auto IV
12210,SMIGDEEK,4,Grand Theft Auto IV
12210,76561198071429557,5,Grand Theft Auto IV
12210,76561198079890309,5,Grand Theft Auto IV
12210,Plka,5,Grand Theft Auto IV
12210,76561198122280156,5,Grand Theft Auto IV
12210,76561198115944716,1,Grand Theft Auto IV
12210,samdakilla,5,Grand Theft Auto IV
12210,goboy3133,4,Grand Theft Auto IV
12210,76561198078860607,3,Grand Theft Auto IV
12210,OG1,5,Grand Theft Auto IV
12210,76561198050553497,3,Grand Theft Auto IV
12210,DirefulSpy,1,Grand Theft Auto IV
12210,76561198090495592,5,Grand Theft Auto IV
12210,mochajung,3,Grand Theft Auto IV
12210,76561198082266976,1,Grand Theft Auto IV
12210,camquarter,3,Grand Theft Auto IV
12210,76561198043319694,3,Grand Theft Auto IV
12210,SammiichWillKickYourAss,5,Grand Theft Auto IV
12210,fadas56,1,Grand Theft Auto IV
12210,abutlin,5,Grand Theft Auto IV
12210,blacknigel,1,Grand Theft Auto IV
12210,eternityquest,1,Grand Theft Auto IV
238460,76561198085547365,5,BattleBlock Theater
238460,tehbluscoot,3,BattleBlock Theater
238460,nutinme,1,BattleBlock Theater
238460,76561198083347489,1,BattleBlock Theater
238460,76561198058800703,5,BattleBlock Theater
238460,stormlrd,5,BattleBlock Theater
238460,revolvingelk,3,BattleBlock Theater
238460,shadowxlucario,3,BattleBlock Theater
238460,ActionMedic,1,BattleBlock Theater
238460,BeyondBlitz,1,BattleBlock Theater
238460,76561198085432440,3,BattleBlock Theater
238460,76561198044625090,5,BattleBlock Theater
238460,76561198060355872,3,BattleBlock Theater
238460,Pandaliti,5,BattleBlock Theater
238460,62245757454,5,BattleBlock Theater
238460,ciclaspa,4,BattleBlock Theater
238460,rainbinealwayscool,5,BattleBlock Theater
238460,32bitmaximus,5,BattleBlock Theater
238460,deafgirlsdoitbetter,3,BattleBlock Theater
238460,76561198085013601,3,BattleBlock Theater
238460,76561198039285324,5,BattleBlock Theater
238460,mmunchies,3,BattleBlock Theater
238460,Cheezles,5,BattleBlock Theater
238460,76561198075455531,3,BattleBlock Theater
238460,76561198087173211,5,BattleBlock Theater
238460,76561198009171558,3,BattleBlock Theater
238460,mysticplatypus,5,BattleBlock Theater
238460,kungfungus,5,BattleBlock Theater
238460,76561198085715384,1,BattleBlock Theater
238460,lucasfinamorbr,5,BattleBlock Theater
238460,76561198066529457,5,BattleBlock Theater
238460,76561198048088658,5,BattleBlock Theater
238460,76561198064526566,3,BattleBlock Theater
238460,76561198149605252,3,BattleBlock Theater
238460,76561198069894550,5,BattleBlock Theater
238460,MrMeDisaster,5,BattleBlock Theater
238460,76561197992152968,3,BattleBlock Theater
238460,theproficy,5,BattleBlock Theater
238460,76561198087059817,5,BattleBlock Theater
238460,76561198070326889,3,BattleBlock Theater
238460,76561198054605639,5,BattleBlock Theater
238460,flakka91,5,BattleBlock Theater
238460,76561198031663320,3,BattleBlock Theater
238460,PlayDusty,5,BattleBlock Theater
238460,profileofdub,5,BattleBlock Theater
238460,76561198071617471,3,BattleBlock Theater
238460,acute_kitten,5,BattleBlock Theater
238460,76561198072649686,3,BattleBlock Theater
238460,Stercessusretdnasunacyldemood,5,BattleBlock Theater
238460,76561198075239591,5,BattleBlock Theater
238460,76561198084125426,5,BattleBlock Theater
238460,76561198085355556,5,BattleBlock Theater
238460,CWBDC,5,BattleBlock Theater
238460,76561198090660044,3,BattleBlock Theater
238460,76561198091738673,3,BattleBlock Theater
238460,76561198093250521,5,BattleBlock Theater
238460,76561198096632715,1,BattleBlock Theater
238460,76561198071234254,5,BattleBlock Theater
238460,76561198042164186,5,BattleBlock Theater
238460,76561198061741370,1,BattleBlock Theater
238460,momsspaghetti313,5,BattleBlock Theater
238460,76561198033873460,5,BattleBlock Theater
238460,76561198040900746,5,BattleBlock Theater
238460,76561198069789227,5,BattleBlock Theater
238460,76561198030578877,1,BattleBlock Theater
238460,stagman231,5,BattleBlock Theater
238460,airvortex,5,BattleBlock Theater
238460,SirMicrowavee,3,BattleBlock Theater
238460,SmokaBluntos,5,BattleBlock Theater
238460,76561198189527421,3,BattleBlock Theater
